,osm_id,build_name
14807,693487434,Hankow Apartments
14808,693488256,Hanchung Mansion
14809,693488257,Metropole Building
14810,693488258,Universal Commercial Building
14811,693488259,Mary Building
14812,693488260,Alpha House
14813,693488261,Prestige Tower
14814,693489169,ARTUS 瀵撻え K11 ARTUS
14815,693575470,amela Youde Nethersole Eastern Hospital
14816,693737397,Pacific Star Building
14817,693761188,Vico Mansion
14818,693761193,Foremost Building
14819,693762904,Hong Kiu Mansion
14820,693762906,Backingham Building
14821,693762909,Pak Tat Mansion
14822,693762910,Koshun House
14823,693762912,Bright Growth Medical Centre
14824,693762914,Wong House
14825,693762915,Harvest Moon House
14826,693762916,Crason Commercial Centre
14827,693926011,Goodrich Hotel
14828,693926012,Shaheen Hockey Academy
14829,693926013,Parkes Street Refuse
14830,693926016,Parkes Residence
14831,693943642,Ng Yuen
14832,694015236,Kam Po Building
14833,694015244,Agatha House
14834,694021505,Hang Fook Building
14835,694021516,Pit Ho Building
14836,694021517,Hoi Yuen Mansion
14837,694029081,Kam Hoi Building
14838,694029083,Sun Lee Building
14839,694029085,Ho Yue Building
14840,694029105,Wing Hing House
14841,694029107,Tak Lee Building
14842,694034224,Kent Building
14843,694034225,Shui Heung Yuen Apartments
14844,694034234,Sheung On Mansion
14845,694034236,Sunny Building
14846,694034241,Booman House
14847,694034242,Jordan Mansion
14848,694034243,Block A
14849,694034244,Block B
14850,694034245,Kung Sheung Mansions
14851,694037863,Reclamation Stree
14852,694037867,Bo Lun Building
14853,694037871,Battery Street Public Toilet
14854,694051605,The Jordan
14855,694051612,The Lodge
14856,694051613,Kwong Hing Building
14857,694051616,Gem Fair Commercial Building
14858,694051617,Jade Commercial House
14859,694051622,Chak Hing Building
14860,694051623,Lee Shing Mansion
14861,694051624,Wing On Building
14862,694051626,Kay Pont Building
14863,694051628,West Hotel
14864,694051630,Willie Court
14865,694051632,King's Court
14866,694051634,Wai Ching Commercial Building
14867,694051636,Jade Court
14868,694056691,Yue Tak Building
14869,694056692,Bai Yun Building
14870,694056693,Block A
14871,694056694,Block B
14872,694056695,Wai Ching Court
14873,694056696,Justen Centre
14874,694056699,Wai Ching Mansion
14875,694056700,Wah Wai Mansion
14876,694056703,Wai Yip Building
14877,694056705,Lee Kiu Building
14878,694056706,Golden Cloud Court
14879,694056710,Yen Yin Mansion
14880,694056712,Fu Yee Court
14881,694057339,Jade Suites
14882,694072786,Lap Tak House
14883,694072787,Sun Wah Building
14884,694072789,Kwong Yue Mansion
14885,694096885,Wing Kee Building
14886,694096888,Fitbond Mansion
14887,694096893,Kai Yee Court
14888,694096917,Fook Sing Building
14889,694096938,Hing Fat Building
14890,694096940,aris Hotel (Hong Kong)
14891,694096942,Chee Sing Building
14892,694100428,Chi Hing Building
14893,694100429,Man Chik Building
14894,694100432,Tai Koon Mansion
14895,694205510,Sze Hay Mansion
14896,694205511,Tak Kei Building
14897,694205512,Tak Cheong Building
14898,694205513,Dickson Building
14899,694205514,Top Jade Mansion
14900,694205520,Kam Shan Lau
14901,694205526,Kum Lam Building
14902,694205537,Wing On House
14903,694205546,Hydan Place
14904,694205555,Sing On Building
14905,694226665,Kam Yin Mansion
14906,694226670,Chong Yuen Lau
14907,694226674,Honour House
14908,694226675,New Lucky House
14909,694226676,Ko Kie Building
14910,694226679,Ultragrace Commercial Buildin
14911,694226681,Jordan
14912,694226686,Ka Nam House
14913,694226691,May Ming Building
14914,694292304,CHI Residences 314
14915,694292307,Pak Lok Building
14916,694292308,Hotel Madera Hong Kong
14917,694292309,R Madera Residences
14918,694292312,Tak Wai Building
14919,694292314,David House
14920,694292315,Acme Building
14921,694292316,Largos Hotel
14922,694337060,Kim Tak Building
14923,694337061,Cheung Wah Commerical Buildin
14924,694337063,Man Hing Building
14925,694337071,Place 18
14926,694337073,Travelodge
14927,694337080,Novotel Nathan Road
14928,694337081,Excelsior Building
14929,694337083,Chi Wo Commercial Building
14930,694337088,Nathan Hotel
14931,694337090,Noble Park Hotel
14932,694337091,Shin Yat Tong Centre
14933,694337094,Chung Pak Mansion
14934,694337098,Hotel Stage
14935,694337100,"Eaton, Hong Kong"
14936,694337103,Map Publications Centre
14937,694337105,Gascoigne Road Public Toilet
14938,694500934,Kowloon Method
14939,694500941,Yau Ma Tei Joc
14940,694502359,Man Hoo Court
14941,694502361,Tsang Cheung House
14942,694502362,Chak Fung House
14943,694502363,Tang's Mansion
14944,694520715,HI Residences
14945,694520719,Kim Tin Building
14946,694520720,Wing Sheung Building
14947,694520727,Yue King Building
14948,694520744,South Eastern House
14949,694520751,Tung Po Court
14950,694530893,Silka Seaview Hotel
14951,694530894,Cheong Mow Building
14952,694530897,Kamly Court
14953,694530898,Cheng Hong Building
14954,694530899,Man Shing Building
14955,694530908,Fung Shing Court
14956,694530913,Fu Cheong Building
14957,694530924,Yau On Court
14958,694530929,Shui Fung Building
14959,694530933,Hang Ying House
14960,694530934,On Ku House
14961,694530940,Red Brick Building
14962,694530941,St
14963,694534404,Kings Hotel
14964,694534408,Wing Sing Building
14965,694534421,Kwan Kang Building
14966,694534425,MTR Ventilation Shafts
14967,694535650,Sunbeam Commercial Building
14968,694535652,Bridal Tea House Hotel
14969,694535653,Bridal Tea House Hotel
14970,694535655,Arts Mansion
14971,694535659,Hong Lok House
14972,694535660,Camy House
14973,694535661,asa Deluxe Hotel
14974,694535662,asa Hotel
14975,694535663,Prospect Building
14976,694539969,Sheung On House
14977,694539972,Yee Fat Building
14978,694539974,Yen Chun Mansion
14979,694539976,M1 Hotel
14980,694539980,Lai Shing Building
14981,694539981,Independent Building
14982,694539982,Man Wing Building
14983,694539983,Nathan Road Court
14984,694539987,Lai Kee Mansion
14985,694541207,Kam Fai Building
14986,694642281,Tower 1
14987,694642282,Tower 2
14988,694642283,Tower 3
14989,694642284,Tower 5
14990,694667576,On Cheung Building
14991,694667577,Mee King Building
14992,694667580,Yun Kai Building
14993,694667582,Clifton Tower
14994,694667593,Caritas Bianchi Lodge
14995,694667594,The Salvation Army Headquarters
14996,694667598,Hung Hsing Building
14997,694667599,Ek Nam Building
14998,694667603,Tougha Mansion
14999,694667604,Nathan Apartments
15000,694667605,Kam Wa Building
15001,694667608,Kiu Kong Mansion
15002,694667611,Jade Mansion
15003,694667613,Yau Ma Tei Fire Station
15004,694667614,Yau Ma Tei Ambulance Depot
15005,694722892,Wing Tak Building
15006,694722897,Inn Hotel锛嶩ong Kong
15007,694722898,Cheong Wai Building
15008,694722906,Wai Luen Building
15009,694722910,ai To Building
15010,694722912,Tak Yue Mansion
15011,694722915,Shun Ho Lau
15012,694775317,May Pont House
15013,694775319,Yen Fung Mansion
15014,694775326,Tai On House
15015,694775330,Wing Tai Building
15016,694775332,Kam Tong Building
15017,694775335,Wah Tak Building
15018,694775336,Cheong Fat Mansion
15019,694775337,Hayon Building
15020,694775341,Block B
15021,694775342,Block A
15022,694775343,Kam Wah Building
15023,694775344,Tak Hay Building
15024,694775347,Tak Cheong Court
15025,694775350,Hang Yue Court
15026,694775352,Profit Nice Mansion
15027,694775353,Fu Wing Building
15028,695023058,Hang Wan House
15029,695023060,Jolly Garden
15030,695023066,Chee Sun Building
15031,695023075,Tung Fook Mansion
15032,695023076,On Lee Building
15033,695023083,Bik Lan House
15034,695023087,Good Luck House
15035,695023090,ortland Place
15036,695023097,Shanghai Mansion
15037,695023109,CHI 393
15038,695023111,On Yip Commercial Building
15039,695023116,Po Cheung Building
15040,695023117,Hing Wah Building
15041,695023127,Kam Kun House
15042,695023128,Wing Fat Building
15043,695023134,Kam Sing Building
15044,695030719,Comfort Mansion
15045,695030725,Wang Cheong Commercial Buildi
15046,695030727,Great Eastern Mansion
15047,695030730,Kwok Keung Building
15048,695030733,May Gar Commercial Building
15049,695030740,Ying Fat Building
15050,695030758,Man Tak Building
15051,695030769,Hamilton Building
15052,695030771,Portland Building
15053,695033235,Yaumati
15054,695033247,Ko's House
15055,695033248,adder Dundas
15056,695039110,RICCI Building
15057,695039111,Law Ting Pong Building
15058,695039112,Auditorium
15059,695039113,The Ward Memor
15060,695039121,Truth Lutheran
15061,695039122,Lutheran Building
15062,695551919,The Met. Acappella
15063,695551924,Tak Tai House
15064,695551925,Fung Tai House
15065,695551926,Shing Tai House
15066,695551927,Block A
15067,695551928,Block B
15068,695551939,ouse 5
15069,695551940,ouse 4
15070,695551941,ouse 3
15071,695551942,ouse 2
15072,695551943,ouse 1
15073,695608053,Man On House
15074,695608056,Shun On Building
15075,695608058,Le Mansion
15076,695608060,Orchid Court
15077,695608062,Season Mansion
15078,695608069,Seawide Mansion
15079,695608071,Winner Building
15080,695608073,Winfield Building
15081,695608074,Lauren Court
15082,695608077,Pitt Street Mansion
15083,695608078,Pik Wah Building
15084,695608079,B搴 Shun Lee Building Block B
15085,695608081,A搴 Shun Lee Building Block A
15086,695608084,Tung On Court
15087,695608086,Luen Yip Building
15088,695608090,Tung Hing Building
15089,695608092,Tung On Court
15090,695608095,Shun Fung Building
15091,695610680,Yau Yee Building
15092,695610682,Richview Mansion
15093,695610685,Block A
15094,695610686,Block B
15095,695610687,Po Hang Building
15096,695654040,To Kwa Wan North Substatio
15097,695710754,Block L
15098,695710757,Ambulatory Block
15099,695710779,Sau Mau Ping Catholic P
15100,695710789,Fu Wah Court
15101,695710790,Hiu Wah Building
15102,695710804,East Kowloon Cultural Centre
15103,695841942,Wing Kiu Building
15104,695841943,Ka Wing Building
15105,695841944,Cheung Hing Building
15106,695841950,Tung Yu Building
15107,695841954,Kam Shek Commercial Building
15108,695841955,Gee Foo Commercial Building
15109,695841959,YMCA College of Careers
15110,695841960,Chine
15111,695841961,The Cityview
15112,695841962,Mongkok Building
15113,695841963,Lung Ma Building
15114,695841964,Bonds Mansion
15115,695841966,Grand Place
15116,695841969,Ming Fong Building
15117,695841970,Kiu Kin Mansion
15118,695841984,Gala Place
15119,695844229,School Block
15120,695849354,Kwong Fai Mansion
15121,695849356,Mainway Court
15122,695849358,Stanford Hotel
15123,695849359,Wah Fu Court
15124,695849360,Block 1
15125,695849361,Block 2
15126,695849362,Block 3
15127,695849365,Acesite Hotel
15128,695857046,Rejoice Court
15129,695857048,TP Tower
15130,695857050,Wah Sun Building
15131,695857055,Block B
15132,695857056,Block A
15133,695857061,aradise Square
15134,695857062,Phase 1
15135,695857063,Phase 2
15136,695857073,Parkland House
15137,695857077,Fu Wah Building
15138,695857082,KSKH All Saints' Cathedral
15139,695920446,Cheung On Mansion
15140,695925875,Kennedy Town Salt Wa
15141,695939329,B搴
15142,695939330,A搴
15143,696008791,Sau Yun House
15144,696105879,Ngau Tau Kok Municipal Ser
15145,696105885,Sheung Shing House
15146,696105886,Sheung Hing House
15147,696105887,Sheung Fu House
15148,696105888,Sheung Wing House
15149,696105889,Sheung Hong House
15150,696105890,Chun Wah Road Public Toilet
15151,696105895,Po Ying House
15152,696105896,Po Chui House
15153,696105897,Po Wu House
15154,696105898,Po Shan House
15155,696105899,Po Yiu House
15156,696105909,Lei Hong House
15157,696105910,Lei Ting House
15158,696105911,Lei Yan House
15159,696105912,Lei Yat House
15160,696105913,Lei Yi House
15161,696105914,Lei King House
15162,696105915,Tat Hei House
15163,696105916,Tat Shun House
15164,696105917,Tat Kai House
15165,696105918,Tat Hin House
15166,696105919,Tat Kwai House
15167,696105920,Tat On House
15168,696126529,Kay Yan House
15169,696126530,Kay Shun House
15170,696126531,Kay Hong House
15171,696126532,Kay Yue House
15172,696126534,Sau Ho House
15173,696126535,Sau Wong House
15174,696126536,Sau Mei House
15175,696126538,Sau Sin House
15176,696137426,Block B
15177,696137427,Block A
15178,696137428,Wo Tung House
15179,696137429,Wo Kin House
15180,696137430,Wo Yuet House
15181,696137431,Wo Kwan House
15182,696137432,Wo Shing House
15183,696146750,Wang Yu House
15184,696146751,Wang Chau House
15185,696146755,Tung Tai House
15186,696146756,Shing Tai House
15187,696146757,Chun Tai House
15188,696146758,Hang Tai House
15189,696146759,Po Tai House
15190,696146760,Cheung Tai House
15191,696150493,Tsing Yi New Ferry Terminu
15192,696155763,Choi Wui House
15193,696320862,Fanling Pumping Station
15194,696342934,lock 5A-5C
15195,696342935,lock 4A-4C
15196,696342936,lock 3A-3C
15197,696342937,lock 2A-2C
15198,696342938,lock 1A-1C
15199,696342981,The Lustre
15200,696342982,The Premier
15201,696342983,The Pavillion
15202,696343864,Hong Nin House
15203,696343865,Hong King House
15204,696343866,Hong Yu House
15205,696343867,Hong Lai House
15206,696343868,Hong Ting House
15207,696353326,Chung Pak House
15208,696353327,Lung Pak House
15209,696353328,Cheung Pak House
15210,696353329,Shui Pak House
15211,696353330,Yan Pak House
15212,696353332,Wing Pak House
15213,696353333,Kam Pak House
15214,696355512,Lam Tai House
15215,696361964,On Chung House
15216,696361965,On Yat House
15217,696361966,Po Leung Kuk Lee Shu
15218,696370209,Block 1
15219,696370210,Block 2
15220,696370211,Block 3
15221,696370212,Block 6
15222,696370213,Block 8
15223,696370214,Block 7
15224,696370215,Block 3
15225,696370216,Block 4
15226,696387736,Orchid Lodge
15227,696387742,Jockey Club Postg
15228,696401951,lock 3
15229,696401952,lock 2
15230,696401953,lock 4
15231,696401954,lock 5
15232,696401955,lock 1
15233,696401963,lock E8
15234,696401964,lock E7
15235,696401965,lock E6
15236,696401966,lock E5
15237,696401967,lock E4
15238,696401968,lock E3
15239,696401969,lock E2
15240,696401970,lock E1
15241,696401971,lock 4
15242,696401972,lock 3
15243,696401973,lock 2
15244,696401974,lock 5
15245,696401975,lock 1
15246,696401987,lock 1
15247,696401988,lock 2
15248,696401991,lock 3
15249,696413696,Yuk Wo Court
15250,696675479,B璁婇浕绔
15251,696902004,Block 1
15252,696902005,Block 2
15253,697149474,lock 6A
15254,697149475,lock 6B
15255,697149476,lock 7B
15256,697149477,lock 7A
15257,697567783,B璁婇浕绔
15258,697781253,Lion Pavilion
15259,698180325,New Lai King Building
15260,698180326,Yin Hing Building
15261,698180327,Po Hing Mansion
15262,698180328,Kai San Mansion
15263,698208073,Cheung Fat House
15264,698208074,Cheung Foon House
15265,698208076,Cheung King House
15266,698208077,Cheung Chi House
15267,698208078,Cheung Yick House
15268,698208079,Cheung Lok House
15269,698208080,Cheung Nga House
15270,698208081,Cheung Wing
15271,698208082,Cheung Lok House
15272,698208084,Cheung Tak House
15273,698282381,Block 12
15274,698282382,Block 11
15275,698282384,Block 10
15276,698282385,Block 9
15277,698282386,Block 8
15278,698282387,Block 7
15279,698282388,Block 6
15280,698282389,Block 5
15281,698282390,Block 1
15282,698282391,Block 2
15283,698282392,Block 3
15284,698283511,Block 2
15285,698283512,Block 3
15286,698283513,Block 5
15287,698283514,Block 1
15288,698286300,Block 4
15289,698286301,Block 3
15290,698286302,Block 2
15291,698286303,Block 1
15292,698673742,Tower 1
15293,698673754,Block A
15294,698673755,Block B
15295,698673756,Block C
15296,698673757,Block D
15297,698688699,Lai Kei Court
15298,698688700,Lai Tong Court
15299,698688701,Lai Sum Court
15300,698688702,Lai Yu Court
15301,698688703,Lai Yeung Court
15302,698688704,Lai Pak Court
15303,698688705,Lai Tsui Shopping Centre
15304,698734846,Tower 2
15305,698734847,Tower 1
15306,698734848,Tower 3
15307,698734849,Tower 5
15308,698734850,Tower 6
15309,698747416,A搴 Block 12A
15310,698747417,A搴 Block 15A
15311,698747419,Block 8
15312,698813454,Block 10
15313,698813455,Block 11
15314,698813456,Block 7
15315,698813458,Block 18
15316,698813459,Block 17
15317,698813460,Block 16
15318,698813461,Block 19
15319,698813463,Block 22
15320,698813464,A搴 Block 23A
15321,698813465,Block 25
15322,698813466,Block 23
15323,698813467,Block 20
15324,698813468,Block 1
15325,698813469,Block 2
15326,698813470,Block 4
15327,698813471,Block 5
15328,698813472,Block 3
15329,698972061,Tower 1
